anio,semana,temp_media,temp_max,temp_min,temp_rango,temp_superficie,precipitacion_mm,humedad_media,humedad_especifica,radiacion_solar,radiacion_onda_larga,viento_medio,viento_max,presion,humedad_suelo,evapotranspiracion,punto_rocio,precipitacion_acum,provincia
2019,11,19.451428571428572,25.958571428571428,13.742857142857144,12.215714285714286,19.928571428571427,29.32,77.93714285714285,10.744285714285713,16.15142857142857,32.15428571428571,2.4457142857142857,3.7857142857142856,100.28714285714285,0.6785714285714286,0.9214285714285715,15.007142857142856,29.32,Buenos Aires
2019,12,15.598571428571429,22.208571428571428,9.847142857142858,12.361428571428572,16.034285714285716,6.25,69.70428571428572,7.427142857142856,19.01142857142857,28.009999999999998,2.8700000000000006,4.422857142857143,100.47285714285715,0.6942857142857142,1.1485714285714284,9.367142857142856,6.25,Buenos Aires
2019,13,17.935714285714287,25.797142857142855,10.98,14.817142857142857,18.43857142857143,0.42000000000000004,72.82857142857144,9.161428571428571,17.80857142857143,29.66142857142857,2.312857142857143,3.698571428571429,100.84142857142857,0.6728571428571428,0.812857142857143,12.23857142857143,0.42000000000000004,Buenos Aires
2019,14,17.882857142857144,26.101428571428574,11.262857142857143,14.838571428571427,17.99857142857143,28.840000000000003,67.72428571428571,8.414285714285715,16.87,28.564285714285713,2.5785714285714287,4.47,100.11857142857143,0.6714285714285715,0.75,10.764285714285714,28.840000000000003,Buenos Aires
2019,15,16.75,25.25142857142857,10.01142857142857,15.24,16.962857142857143,14.190000000000001,69.1842857142857,7.8757142857142854,16.93,28.447142857142858,2.5028571428571427,4.377142857142857,100.22571428571429,0.6757142857142858,0.7657142857142858,10.184285714285712,14.190000000000001,Buenos Aires
2019,16,15.331428571428571,23.368571428571432,8.98,14.388571428571428,15.352857142857143,0.09,72.29428571428572,7.609999999999999,14.81,28.19,2.3685714285714283,4.144285714285714,100.32428571428571,0.6714285714285715,0.46714285714285714,9.595714285714285,0.09,Buenos Aires
2019,17,14.352857142857143,21.327142857142857,9.042857142857143,12.284285714285714,14.275714285714287,7.75,76.24142857142859,7.492857142857143,12.26142857142857,27.712857142857143,2.0300000000000002,3.434285714285714,100.67999999999999,0.6614285714285714,0.25142857142857145,9.557142857142859,7.75,Buenos Aires
2019,18,13.994285714285715,21.10571428571429,8.464285714285714,12.641428571428573,13.867142857142856,0.45,66.88857142857144,6.564285714285715,10.391428571428571,27.70285714285714,2.9257142857142857,4.497142857142857,100.04285714285713,0.6557142857142857,0.18571428571428572,7.079999999999999,0.45,Buenos Aires
2019,19,12.405714285714286,19.08857142857143,7.852857142857142,11.235714285714286,12.388571428571428,23.92,79.02571428571427,6.935714285714286,9.618571428571428,27.24142857142857,2.755714285714286,4.475714285714285,100.36142857142856,0.6642857142857144,0.19999999999999998,8.322857142857142,23.92,Buenos Aires
2019,20,12.124285714285715,18.391428571428573,6.515714285714286,11.875714285714285,11.83,19.92,79.15142857142857,6.972857142857143,10.19,26.05142857142857,2.6699999999999995,4.51,100.89571428571428,0.6828571428571429,0.2357142857142857,8.09,19.92,Buenos Aires
