id_depto_indec_residencia;departamento_residencia;id_prov_indec_residencia;provincia_residencia;anio_min;evento;id_grupo_etario;grupo_etario;sepi_min;cantidad
112;Trancas;90;Tucumán;2023;Dengue;6;De 10 a 14 años;13;3
035;Ledesma;38;Jujuy;2023;Dengue;6;De 10 a 14 años;13;21
098;Santa Rosa;10;Catamarca;2023;Dengue;11;De 45 a 65 años;13;5
091;Berazategui;06;Buenos Aires;2023;Dengue;12;Mayores de 65 años;13;20
098;Tafí del Valle;90;Tucumán;2023;Dengue;8;De 20 a 24 años;13;1
063;San Pedro;38;Jujuy;2023;Dengue;5;De 5 a 9 años;13;8
035;Graneros;90;Tucumán;2023;Dengue;5;De 5 a 9 años;13;1
119;Yerba Buena;90;Tucumán;2023;Dengue;11;De 45 a 65 años;13;57
084;Ituzaingó;18;Corrientes;2023;Dengue;10;De 35 a 44 años;13;6
105;Río Primero;14;Córdoba;2023;Dengue;11;De 45 a 65 años;13;1
805;Tigre;06;Buenos Aires;2023;Dengue;12;Mayores de 65 años;13;3
084;Paraná;30;Entre Ríos;2023;Dengue;10;De 35 a 44 años;13;8
010;COMUNA 10;02;CABA;2023;Dengue;10;De 35 a 44 años;13;31
084;Guasayán;86;Santiago del Estero;2023;Dengue;7;De 15 a 19 años;13;2
004;COMUNA 4;02;CABA;2023;Dengue;12;Mayores de 65 años;13;4
098;San Javier;82;Santa Fe;2023;Dengue;7;De 15 a 19 años;13;2
091;Jiménez;86;Santiago del Estero;2023;Dengue;10;De 35 a 44 años;13;1
133;Rivadavia;66;Salta;2023;Dengue;12;Mayores de 65 años;13;5
525;Marcos Paz;06;Buenos Aires;2023;Dengue;5;De 5 a 9 años;13;1
084;Rosario;82;Santa Fe;2023;Dengue;10;De 35 a 44 años;13;163
098;Tafí del Valle;90;Tucumán;2023;Dengue;10;De 35 a 44 años;13;3
077;General Taboada;86;Santiago del Estero;2023;Dengue;10;De 35 a 44 años;13;19
840;Tres de Febrero;06;Buenos Aires;2023;Dengue;6;De 10 a 14 años;13;19
084;Paraná;30;Entre Ríos;2023;Dengue;6;De 10 a 14 años;13;3
084;Paraná;30;Entre Ríos;2023;Dengue;8;De 20 a 24 años;13;6
021;Colón;14;Córdoba;2023;Dengue;10;De 35 a 44 años;13;4
140;San Fernando;22;Chaco;2023;Dengue;6;De 10 a 14 años;13;4
028;Chacabuco;22;Chaco;2023;Dengue;7;De 15 a 19 años;13;1
105;Mercedes;18;Corrientes;2023;Dengue;11;De 45 a 65 años;13;2
140;San Justo;14;Córdoba;2023;Dengue;11;De 45 a 65 años;13;17
126;Orán;66;Salta;2023;Dengue;7;De 15 a 19 años;13;59
010;COMUNA 10;02;CABA;2023;Dengue;9;De 25 a 34 años;13;48
001;COMUNA 1;02;CABA;2023;Dengue;7;De 15 a 19 años;13;34
042;Juan Bautista Alberdi;90;Tucumán;2023;Dengue;6;De 10 a 14 años;13;1
084;Ituzaingó;18;Corrientes;2023;Dengue;11;De 45 a 65 años;13;5
658;Quilmes;06;Buenos Aires;2023;Dengue;4;De 2 a 4 años;13;2
410;Ituzaingó;06;Buenos Aires;2023;Dengue;11;De 45 a 65 años;13;9
007;Anta;66;Salta;2023;Dengue;8;De 20 a 24 años;13;25
084;Capital;90;Tucumán;2023;Dengue;6;De 10 a 14 años;13;163
133;San Cosme;18;Corrientes;2023;Dengue;8;De 20 a 24 años;13;1
070;La Paz;10;Catamarca;2023;Dengue;8;De 20 a 24 años;13;6
049;Capital;10;Catamarca;2023;Dengue;5;De 5 a 9 años;13;1
189;Silípica;86;Santiago del Estero;2023;Dengue;9;De 25 a 34 años;13;1
063;San Pedro;38;Jujuy;2023;Dengue;11;De 45 a 65 años;13;135
056;Copo;86;Santiago del Estero;2023;Dengue;9;De 25 a 34 años;13;2
224;Chivilcoy;06;Buenos Aires;2023;Dengue;8;De 20 a 24 años;13;1
658;Quilmes;06;Buenos Aires;2023;Dengue;11;De 45 a 65 años;13;41
105;Loreto;86;Santiago del Estero;2023;Dengue;11;De 45 a 65 años;13;4
119;San Lorenzo;82;Santa Fe;2023;Dengue;7;De 15 a 19 años;13;1
028;Avellaneda;86;Santiago del Estero;2023;Dengue;12;Mayores de 65 años;13;1
014;Cruz Alta;90;Tucumán;2023;Dengue;9;De 25 a 34 años;13;49
756;San Isidro;06;Buenos Aires;2023;Dengue;7;De 15 a 19 años;13;4
035;Patiño;34;Formosa;2023;Dengue;11;De 45 a 65 años;13;4
098;San Javier;82;Santa Fe;2023;Dengue;9;De 25 a 34 años;13;5
091;Berazategui;06;Buenos Aires;2023;Dengue;4;De 2 a 4 años;13;5
539;Merlo;06;Buenos Aires;2023;Dengue;9;De 25 a 34 años;13;21
119;Río Segundo;14;Córdoba;2023;Dengue;11;De 45 a 65 años;13;2
638;Pilar;06;Buenos Aires;2023;Dengue;12;Mayores de 65 años;13;1
049;La Cocha;90;Tucumán;2023;Dengue;9;De 25 a 34 años;13;2
014;Cruz Alta;90;Tucumán;2023;Dengue;8;De 20 a 24 años;13;25
063;San Pedro;38;Jujuy;2023;Dengue;6;De 10 a 14 años;13;22
119;Río Segundo;14;Córdoba;2023;Dengue;6;De 10 a 14 años;13;1
760;San Miguel;06;Buenos Aires;2023;Dengue;9;De 25 a 34 años;13;7
021;Chicligasta;90;Tucumán;2023;Dengue;11;De 45 a 65 años;13;20
021;Dr. Manuel Belgrano;38;Jujuy;2023;Dengue;10;De 35 a 44 años;13;2
999;desconocido;99;desconocida;2023;Dengue;7;De 15 a 19 años;13;4
042;Belgrano;86;Santiago del Estero;2023;Dengue;11;De 45 a 65 años;13;1
140;San Justo;14;Córdoba;2023;Dengue;8;De 20 a 24 años;13;1
056;La Capital;74;San Luis;2023;Dengue;11;De 45 a 65 años;13;2
049;Capital;86;Santiago del Estero;2023;Dengue;11;De 45 a 65 años;13;379
028;Cruz del Eje;14;Córdoba;2023;Dengue;11;De 45 a 65 años;13;3
133;Vera;82;Santa Fe;2023;Dengue;8;De 20 a 24 años;13;5
056;El Alto;10;Catamarca;2023;Dengue;10;De 35 a 44 años;13;1
154;Rivadavia;86;Santiago del Estero;2023;Dengue;12;Mayores de 65 años;13;8
035;Patiño;34;Formosa;2023;Dengue;10;De 35 a 44 años;13;2
021;Chicligasta;90;Tucumán;2023;Dengue;9;De 25 a 34 años;13;21
009;COMUNA 9;02;CABA;2023;Dengue;12;Mayores de 65 años;13;36
490;Lomas de Zamora;06;Buenos Aires;2023;Dengue;11;De 45 a 65 años;13;6
133;Pellegrini;86;Santiago del Estero;2023;Dengue;11;De 45 a 65 años;13;3
133;San Javier;14;Córdoba;2023;Dengue;8;De 20 a 24 años;13;4
147;Santa María;14;Córdoba;2023;Dengue;10;De 35 a 44 años;13;1
098;Río Cuarto;14;Córdoba;2023;Dengue;2;Posneonato (29 hasta 365 días);13;3
063;Lules;90;Tucumán;2023;Dengue;6;De 10 a 14 años;13;23
014;Formosa;34;Formosa;2023;Dengue;12;Mayores de 65 años;13;5
091;Jiménez;86;Santiago del Estero;2023;Dengue;9;De 25 a 34 años;13;2
091;Punilla;14;Córdoba;2023;Dengue;7;De 15 a 19 años;13;3
014;Capital;14;Córdoba;2023;Dengue;2;Posneonato (29 hasta 365 días);13;1
260;Esteban Echeverría;06;Buenos Aires;2023;Dengue;8;De 20 a 24 años;13;9
049;General Güemes;66;Salta;2023;Dengue;9;De 25 a 34 años;13;33
014;Alberdi;86;Santiago del Estero;2023;Dengue;9;De 25 a 34 años;13;3
112;San Justo;82;Santa Fe;2023;Dengue;9;De 25 a 34 años;13;1
091;Simoca;90;Tucumán;2023;Dengue;9;De 25 a 34 años;13;8
410;Ituzaingó;06;Buenos Aires;2023;Dengue;10;De 35 a 44 años;13;2
091;San Cristóbal;82;Santa Fe;2023;Dengue;12;Mayores de 65 años;13;56
098;Río Cuarto;14;Córdoba;2023;Dengue;12;Mayores de 65 años;13;1
063;Lules;90;Tucumán;2023;Dengue;4;De 2 a 4 años;13;11
035;Banda;86;Santiago del Estero;2023;Dengue;8;De 20 a 24 años;13;32
091;Punilla;14;Córdoba;2023;Dengue;10;De 35 a 44 años;13;2
056;Copo;86;Santiago del Estero;2023;Dengue;12;Mayores de 65 años;13;2
805;Tigre;06;Buenos Aires;2023;Dengue;7;De 15 a 19 años;13;1
999;desconocido;86;Santiago del Estero;2023;Dengue;9;De 25 a 34 años;13;2
028;Chacabuco;22;Chaco;2023;Dengue;5;De 5 a 9 años;13;1
021;Colón;14;Córdoba;2023;Dengue;11;De 45 a 65 años;13;6
070;La Paz;10;Catamarca;2023;Dengue;7;De 15 a 19 años;13;5
003;COMUNA 3;02;CABA;2023;Dengue;7;De 15 a 19 años;13;1
091;Simoca;90;Tucumán;2023;Dengue;12;Mayores de 65 años;13;4
021;Chicligasta;90;Tucumán;2023;Dengue;8;De 20 a 24 años;13;9
252;Escobar;06;Buenos Aires;2023;Dengue;8;De 20 a 24 años;13;1
260;Esteban Echeverría;06;Buenos Aires;2023;Dengue;12;Mayores de 65 años;13;1
084;Ituzaingó;18;Corrientes;2023;Dengue;7;De 15 a 19 años;13;2
126;Campana;06;Buenos Aires;2023;Dengue;9;De 25 a 34 años;13;2
154;Rivadavia;86;Santiago del Estero;2023;Dengue;11;De 45 a 65 años;13;8
063;Ramón Lista;34;Formosa;2023;Dengue;10;De 35 a 44 años;13;1
756;San Isidro;06;Buenos Aires;2023;Dengue;12;Mayores de 65 años;13;1
427;La Matanza;06;Buenos Aires;2023;Dengue;12;Mayores de 65 años;13;18
049;General Güemes;66;Salta;2023;Dengue;12;Mayores de 65 años;13;16
084;Paraná;30;Entre Ríos;2023;Dengue;11;De 45 a 65 años;13;20
999;desconocido;90;Tucumán;2023;Dengue;4;De 2 a 4 años;13;5
056;Grl. José de San Martín;66;Salta;2023;Dengue;3;De 13 a 24 meses;13;5
021;Colón;14;Córdoba;2023;Dengue;12;Mayores de 65 años;13;1
658;Quilmes;06;Buenos Aires;2023;Dengue;5;De 5 a 9 años;13;4
084;Rosario;82;Santa Fe;2023;Dengue;5;De 5 a 9 años;13;33
140;Rosario de la Frontera;66;Salta;2023;Dengue;5;De 5 a 9 años;13;8
042;Juan Bautista Alberdi;90;Tucumán;2023;Dengue;11;De 45 a 65 años;13;1
070;La Paz;10;Catamarca;2023;Dengue;5;De 5 a 9 años;13;1
091;Berazategui;06;Buenos Aires;2023;Dengue;11;De 45 a 65 años;13;102
560;Moreno;06;Buenos Aires;2023;Dengue;9;De 25 a 34 años;13;14
126;Orán;66;Salta;2023;Dengue;9;De 25 a 34 años;13;97
010;COMUNA 10;02;CABA;2023;Dengue;11;De 45 a 65 años;13;87
009;COMUNA 9;02;CABA;2023;Dengue;5;De 5 a 9 años;13;31
009;COMUNA 9;02;CABA;2023;Dengue;9;De 25 a 34 años;13;65
091;San Cristóbal;82;Santa Fe;2023;Dengue;9;De 25 a 34 años;13;39
084;Rosario;82;Santa Fe;2023;Dengue;11;De 45 a 65 años;13;186
014;Alberdi;86;Santiago del Estero;2023;Dengue;8;De 20 a 24 años;13;2
126;Orán;66;Salta;2023;Dengue;2;Posneonato (29 hasta 365 días);13;1
077;Libertad;22;Chaco;2023;Dengue;9;De 25 a 34 años;13;1
638;Pilar;06;Buenos Aires;2023;Dengue;11;De 45 a 65 años;13;7
014;Ushuaia;94;Tierra del Fuego;2023;Dengue;8;De 20 a 24 años;13;1
028;Capital;66;Salta;2023;Dengue;6;De 10 a 14 años;13;14
154;Rivadavia;86;Santiago del Estero;2023;Dengue;6;De 10 a 14 años;13;4
063;Lules;90;Tucumán;2023;Dengue;10;De 35 a 44 años;13;27
014;El Carmen;38;Jujuy;2023;Dengue;10;De 35 a 44 años;13;41
012;COMUNA 12;02;CABA;2023;Dengue;12;Mayores de 65 años;13;6
490;Lomas de Zamora;06;Buenos Aires;2023;Dengue;5;De 5 a 9 años;13;1
091;Oberá;54;Misiones;2023;Dengue;12;Mayores de 65 años;13;1
252;Escobar;06;Buenos Aires;2023;Dengue;6;De 10 a 14 años;13;1
861;Vicente López;06;Buenos Aires;2023;Dengue;9;De 25 a 34 años;13;3
028;Chacabuco;22;Chaco;2023;Dengue;12;Mayores de 65 años;13;1
014;Capital;14;Córdoba;2023;Dengue;12;Mayores de 65 años;13;40
070;Las Colonias;82;Santa Fe;2023;Dengue;11;De 45 a 65 años;13;5
009;COMUNA 9;02;CABA;2023;Dengue;3;De 13 a 24 meses;13;1
749;San Fernando;06;Buenos Aires;2023;Dengue;10;De 35 a 44 años;13;3
861;Vicente López;06;Buenos Aires;2023;Dengue;8;De 20 a 24 años;13;2
441;La Plata;06;Buenos Aires;2023;Dengue;9;De 25 a 34 años;13;4
154;Rivadavia;86;Santiago del Estero;2023;Dengue;7;De 15 a 19 años;13;3
007;COMUNA 7;02;CABA;2023;Dengue;6;De 10 a 14 años;13;6
091;Berazategui;06;Buenos Aires;2023;Dengue;6;De 10 a 14 años;13;32
007;Anta;66;Salta;2023;Dengue;3;De 13 a 24 meses;13;1
056;Grl. José de San Martín;66;Salta;2023;Dengue;8;De 20 a 24 años;13;44
007;COMUNA 7;02;CABA;2023;Dengue;9;De 25 a 34 años;13;31
063;Iguazú;54;Misiones;2023;Dengue;10;De 35 a 44 años;13;1
014;Capital;46;La Rioja;2023;Dengue;11;De 45 a 65 años;13;3
035;Banda;86;Santiago del Estero;2023;Dengue;7;De 15 a 19 años;13;18
119;Yerba Buena;90;Tucumán;2023;Dengue;8;De 20 a 24 años;13;14
112;Valle Viejo;10;Catamarca;2023;Dengue;8;De 20 a 24 años;13;4
427;La Matanza;06;Buenos Aires;2023;Dengue;6;De 10 a 14 años;13;20
035;General Pedernera;74;San Luis;2023;Dengue;6;De 10 a 14 años;13;1
021;Castellanos;82;Santa Fe;2023;Dengue;6;De 10 a 14 años;13;22
749;San Fernando;06;Buenos Aires;2023;Dengue;5;De 5 a 9 años;13;1
112;O'Higgins;22;Chaco;2023;Dengue;12;Mayores de 65 años;13;1
049;Capital;86;Santiago del Estero;2023;Dengue;2;Posneonato (29 hasta 365 días);13;1
056;Grl. José de San Martín;66;Salta;2023;Dengue;6;De 10 a 14 años;13;54
756;San Isidro;06;Buenos Aires;2023;Dengue;11;De 45 a 65 años;13;15
028;Capital;66;Salta;2023;Dengue;9;De 25 a 34 años;13;73
035;Graneros;90;Tucumán;2023;Dengue;10;De 35 a 44 años;13;1
042;Eldorado;54;Misiones;2023;Dengue;9;De 25 a 34 años;13;4
077;9 de Julio;82;Santa Fe;2023;Dengue;2;Posneonato (29 hasta 365 días);13;1
112;Valle Viejo;10;Catamarca;2023;Dengue;6;De 10 a 14 años;13;2
749;San Fernando;06;Buenos Aires;2023;Dengue;8;De 20 a 24 años;13;2
007;COMUNA 7;02;CABA;2023;Dengue;12;Mayores de 65 años;13;16
112;Metán;66;Salta;2023;Dengue;8;De 20 a 24 años;13;7
133;San Javier;14;Córdoba;2023;Dengue;10;De 35 a 44 años;13;2
133;San Javier;14;Córdoba;2023;Dengue;9;De 25 a 34 años;13;3
077;Libertad;22;Chaco;2023;Dengue;10;De 35 a 44 años;13;1
760;San Miguel;06;Buenos Aires;2023;Dengue;8;De 20 a 24 años;13;2
028;Famaillá;90;Tucumán;2023;Dengue;6;De 10 a 14 años;13;5
009;COMUNA 9;02;CABA;2023;Dengue;6;De 10 a 14 años;13;56
638;Pilar;06;Buenos Aires;2023;Dengue;9;De 25 a 34 años;13;5
003;COMUNA 3;02;CABA;2023;Dengue;11;De 45 a 65 años;13;13
084;La Candelaria;66;Salta;2023;Dengue;10;De 35 a 44 años;13;3
036;12 de Octubre;22;Chaco;2023;Dengue;11;De 45 a 65 años;13;1
042;Palpalá;38;Jujuy;2023;Dengue;6;De 10 a 14 años;13;1
063;Choya;86;Santiago del Estero;2023;Dengue;11;De 45 a 65 años;13;25
098;Juan F. Ibarra;86;Santiago del Estero;2023;Dengue;9;De 25 a 34 años;13;4
063;Lules;90;Tucumán;2023;Dengue;12;Mayores de 65 años;13;20
049;General Obligado;82;Santa Fe;2023;Dengue;8;De 20 a 24 años;13;130
140;San Fernando;22;Chaco;2023;Dengue;9;De 25 a 34 años;13;27
133;Rivadavia;66;Salta;2023;Dengue;9;De 25 a 34 años;13;26
084;La Candelaria;66;Salta;2023;Dengue;12;Mayores de 65 años;13;3
042;Belgrano;86;Santiago del Estero;2023;Dengue;5;De 5 a 9 años;13;1
260;Esteban Echeverría;06;Buenos Aires;2023;Dengue;5;De 5 a 9 años;13;3
133;Vera;82;Santa Fe;2023;Dengue;9;De 25 a 34 años;13;5
999;desconocido;90;Tucumán;2023;Dengue;10;De 35 a 44 años;13;1
010;COMUNA 10;02;CABA;2023;Dengue;5;De 5 a 9 años;13;7
560;Moreno;06;Buenos Aires;2023;Dengue;6;De 10 a 14 años;13;3
049;General Obligado;82;Santa Fe;2023;Dengue;6;De 10 a 14 años;13;97
371;General San Martín;06;Buenos Aires;2023;Dengue;11;De 45 a 65 años;13;26
091;Punilla;14;Córdoba;2023;Dengue;9;De 25 a 34 años;13;4
063;La Capital;82;Santa Fe;2023;Dengue;12;Mayores de 65 años;13;14
063;Lules;90;Tucumán;2023;Dengue;9;De 25 a 34 años;13;43
760;San Miguel;06;Buenos Aires;2023;Dengue;11;De 45 a 65 años;13;3
049;La Cocha;90;Tucumán;2023;Dengue;8;De 20 a 24 años;13;2
063;Choya;86;Santiago del Estero;2023;Dengue;7;De 15 a 19 años;13;4
063;Lules;90;Tucumán;2023;Dengue;7;De 15 a 19 años;13;16
091;Punilla;14;Córdoba;2023;Dengue;12;Mayores de 65 años;13;3
105;Tafí Viejo;90;Tucumán;2023;Dengue;10;De 35 a 44 años;13;59
371;General San Martín;06;Buenos Aires;2023;Dengue;7;De 15 a 19 años;13;6
049;General Güemes;66;Salta;2023;Dengue;5;De 5 a 9 años;13;5
224;Chivilcoy;06;Buenos Aires;2023;Dengue;9;De 25 a 34 años;13;7
119;San Lorenzo;82;Santa Fe;2023;Dengue;9;De 25 a 34 años;13;4
005;COMUNA 5;02;CABA;2023;Dengue;10;De 35 a 44 años;13;5
035;Patiño;34;Formosa;2023;Dengue;5;De 5 a 9 años;13;1
021;Dr. Manuel Belgrano;38;Jujuy;2023;Dengue;11;De 45 a 65 años;13;3
098;Santa Rosa;10;Catamarca;2023;Dengue;4;De 2 a 4 años;13;1
021;Cafayate;66;Salta;2023;Dengue;10;De 35 a 44 años;13;1
098;Tafí del Valle;90;Tucumán;2023;Dengue;11;De 45 a 65 años;13;3
126;Orán;66;Salta;2023;Dengue;6;De 10 a 14 años;13;69
638;Pilar;06;Buenos Aires;2023;Dengue;7;De 15 a 19 años;13;2
007;COMUNA 7;02;CABA;2023;Dengue;5;De 5 a 9 años;13;6
539;Merlo;06;Buenos Aires;2023;Dengue;8;De 20 a 24 años;13;8
070;Monteros;90;Tucumán;2023;Dengue;10;De 35 a 44 años;13;3
056;Grl. José de San Martín;66;Salta;2023;Dengue;7;De 15 a 19 años;13;65
036;12 de Octubre;22;Chaco;2023;Dengue;10;De 35 a 44 años;13;1
007;Anta;66;Salta;2023;Dengue;1;Neonato (hasta 28 días);13;1
012;COMUNA 12;02;CABA;2023;Dengue;7;De 15 a 19 años;13;8
077;Río Chico;90;Tucumán;2023;Dengue;7;De 15 a 19 años;13;4
035;Cerrillos;66;Salta;2023;Dengue;8;De 20 a 24 años;13;1
001;COMUNA 1;02;CABA;2023;Dengue;11;De 45 a 65 años;13;218
070;La Paz;10;Catamarca;2023;Dengue;9;De 25 a 34 años;13;14
007;Aguirre;86;Santiago del Estero;2023;Dengue;11;De 45 a 65 años;13;1
154;Utracán;42;La Pampa;2023;Dengue;8;De 20 a 24 años;13;1
840;Tres de Febrero;06;Buenos Aires;2023;Dengue;10;De 35 a 44 años;13;34
049;Pilcomayo;34;Formosa;2023;Dengue;8;De 20 a 24 años;13;1
007;Anta;66;Salta;2023;Dengue;6;De 10 a 14 años;13;50
805;Tigre;06;Buenos Aires;2023;Dengue;10;De 35 a 44 años;13;5
084;Capital;90;Tucumán;2023;Dengue;5;De 5 a 9 años;13;71
686;Rojas;06;Buenos Aires;2023;Dengue;7;De 15 a 19 años;13;1
126;Campana;06;Buenos Aires;2023;Dengue;12;Mayores de 65 años;13;1
007;Aguirre;86;Santiago del Estero;2023;Dengue;5;De 5 a 9 años;13;1
091;San Cristóbal;82;Santa Fe;2023;Dengue;4;De 2 a 4 años;13;4
084;Libertador General San Martín;22;Chaco;2023;Dengue;5;De 5 a 9 años;13;1
008;COMUNA 8;02;CABA;2023;Dengue;5;De 5 a 9 años;13;6
049;Pilcomayo;34;Formosa;2023;Dengue;10;De 35 a 44 años;13;1
091;Berazategui;06;Buenos Aires;2023;Dengue;5;De 5 a 9 años;13;17
042;Chilecito;46;La Rioja;2023;Dengue;9;De 25 a 34 años;13;1
224;Chivilcoy;06;Buenos Aires;2023;Dengue;12;Mayores de 65 años;13;1
014;COMUNA 14;02;CABA;2023;Dengue;10;De 35 a 44 años;13;31
112;Trancas;90;Tucumán;2023;Dengue;12;Mayores de 65 años;13;1
077;9 de Julio;82;Santa Fe;2023;Dengue;10;De 35 a 44 años;13;1
021;Colón;14;Córdoba;2023;Dengue;4;De 2 a 4 años;13;1
063;Iguazú;54;Misiones;2023;Dengue;6;De 10 a 14 años;13;1
126;Orán;66;Salta;2023;Dengue;3;De 13 a 24 meses;13;3
091;Simoca;90;Tucumán;2023;Dengue;11;De 45 a 65 años;13;8
056;El Alto;10;Catamarca;2023;Dengue;7;De 15 a 19 años;13;1
035;Curuzú Cuatiá;18;Corrientes;2023;Dengue;11;De 45 a 65 años;13;1
001;COMUNA 1;02;CABA;2023;Dengue;2;Posneonato (29 hasta 365 días);13;2
028;Matacos;34;Formosa;2023;Dengue;5;De 5 a 9 años;13;1
003;COMUNA 3;02;CABA;2023;Dengue;6;De 10 a 14 años;13;1
084;Capital;90;Tucumán;2023;Dengue;3;De 13 a 24 meses;13;11
049;General Obligado;82;Santa Fe;2023;Dengue;4;De 2 a 4 años;13;19
084;La Candelaria;66;Salta;2023;Dengue;7;De 15 a 19 años;13;1
119;Río Segundo;14;Córdoba;2023;Dengue;7;De 15 a 19 años;13;2
098;Río Cuarto;14;Córdoba;2023;Dengue;3;De 13 a 24 meses;13;1
140;Rosario de la Frontera;66;Salta;2023;Dengue;12;Mayores de 65 años;13;3
105;San Jerónimo;82;Santa Fe;2023;Dengue;6;De 10 a 14 años;13;1
560;Moreno;06;Buenos Aires;2023;Dengue;5;De 5 a 9 años;13;2
133;Rivadavia;66;Salta;2023;Dengue;8;De 20 a 24 años;13;15
021;Colón;14;Córdoba;2023;Dengue;5;De 5 a 9 años;13;2
091;Berazategui;06;Buenos Aires;2023;Dengue;2;Posneonato (29 hasta 365 días);13;2
028;Cruz del Eje;14;Córdoba;2023;Dengue;9;De 25 a 34 años;13;7
133;Vera;82;Santa Fe;2023;Dengue;5;De 5 a 9 años;13;3
364;General Rodríguez;06;Buenos Aires;2023;Dengue;11;De 45 a 65 años;13;2
035;Ledesma;38;Jujuy;2023;Dengue;1;Neonato (hasta 28 días);13;1
063;Marcos Juárez;14;Córdoba;2023;Dengue;10;De 35 a 44 años;13;1
028;Capital;66;Salta;2023;Dengue;12;Mayores de 65 años;13;16
098;Mayor Luis J. Fontana;22;Chaco;2023;Dengue;9;De 25 a 34 años;13;5
091;San Cristóbal;82;Santa Fe;2023;Dengue;11;De 45 a 65 años;13;82
133;San Cosme;18;Corrientes;2023;Dengue;12;Mayores de 65 años;13;9
063;Iguazú;54;Misiones;2023;Dengue;8;De 20 a 24 años;13;1
791;Tandil;06;Buenos Aires;2023;Dengue;10;De 35 a 44 años;13;1
098;Río Cuarto;14;Córdoba;2023;Dengue;8;De 20 a 24 años;13;10
999;desconocido;99;desconocida;2023;Dengue;8;De 20 a 24 años;13;2
014;Alberdi;86;Santiago del Estero;2023;Dengue;5;De 5 a 9 años;13;1
021;Dr. Manuel Belgrano;38;Jujuy;2023;Dengue;12;Mayores de 65 años;13;2
014;Capital;14;Córdoba;2023;Dengue;9;De 25 a 34 años;13;171
014;Formosa;34;Formosa;2023;Dengue;11;De 45 a 65 años;13;3
084;Libertador General San Martín;22;Chaco;2023;Dengue;10;De 35 a 44 años;13;1
028;Avellaneda;86;Santiago del Estero;2023;Dengue;9;De 25 a 34 años;13;8
011;COMUNA 11;02;CABA;2023;Dengue;5;De 5 a 9 años;13;10
999;desconocido;99;desconocida;2023;Dengue;10;De 35 a 44 años;13;1
539;Merlo;06;Buenos Aires;2023;Dengue;11;De 45 a 65 años;13;21
014;COMUNA 14;02;CABA;2023;Dengue;6;De 10 a 14 años;13;8
021;Chicligasta;90;Tucumán;2023;Dengue;12;Mayores de 65 años;13;3
999;desconocido;90;Tucumán;2023;Dengue;4;De 2 a 4 años;13;1
861;Vicente López;06;Buenos Aires;2023;Dengue;12;Mayores de 65 años;13;3
070;Monteros;90;Tucumán;2023;Dengue;6;De 10 a 14 años;13;3
021;Castellanos;82;Santa Fe;2023;Dengue;4;De 2 a 4 años;13;1
999;desconocido;02;CABA;2023;Dengue;6;De 10 a 14 años;13;1
056;El Alto;10;Catamarca;2023;Dengue;12;Mayores de 65 años;13;1
011;COMUNA 11;02;CABA;2023;Dengue;6;De 10 a 14 años;13;17
063;Choya;86;Santiago del Estero;2023;Dengue;9;De 25 a 34 años;13;16
049;General Güemes;66;Salta;2023;Dengue;10;De 35 a 44 años;13;23
084;Guasayán;86;Santiago del Estero;2023;Dengue;12;Mayores de 65 años;13;1
007;Burruyacú;90;Tucumán;2023;Dengue;9;De 25 a 34 años;13;9
056;Leales;90;Tucumán;2023;Dengue;9;De 25 a 34 años;13;29
091;Santa María;10;Catamarca;2023;Dengue;8;De 20 a 24 años;13;1
035;Ledesma;38;Jujuy;2023;Dengue;9;De 25 a 34 años;13;27
140;San Fernando;22;Chaco;2023;Dengue;5;De 5 a 9 años;13;9
441;La Plata;06;Buenos Aires;2023;Dengue;11;De 45 a 65 años;13;2
270;Ezeiza;06;Buenos Aires;2023;Dengue;5;De 5 a 9 años;13;1
056;Grl. José de San Martín;66;Salta;2023;Dengue;4;De 2 a 4 años;13;14
999;desconocido;14;Córdoba;2023;Dengue;9;De 25 a 34 años;13;1
056;Copo;86;Santiago del Estero;2023;Dengue;6;De 10 a 14 años;13;3
035;Banda;86;Santiago del Estero;2023;Dengue;9;De 25 a 34 años;13;44
084;Capital;90;Tucumán;2023;Dengue;9;De 25 a 34 años;13;379
014;Capital;14;Córdoba;2023;Dengue;7;De 15 a 19 años;13;86
007;Anta;66;Salta;2023;Dengue;12;Mayores de 65 años;13;22
063;San Pedro;38;Jujuy;2023;Dengue;12;Mayores de 65 años;13;49
028;Capital;66;Salta;2023;Dengue;5;De 5 a 9 años;13;1
410;Ituzaingó;06;Buenos Aires;2023;Dengue;12;Mayores de 65 años;13;1
119;San Lorenzo;82;Santa Fe;2023;Dengue;12;Mayores de 65 años;13;2
014;El Carmen;38;Jujuy;2023;Dengue;8;De 20 a 24 años;13;24
028;Almirante Brown;06;Buenos Aires;2023;Dengue;6;De 10 a 14 años;13;2
084;Rosario;82;Santa Fe;2023;Dengue;8;De 20 a 24 años;13;100
070;La Paz;10;Catamarca;2023;Dengue;11;De 45 a 65 años;13;23
091;Simoca;90;Tucumán;2023;Dengue;6;De 10 a 14 años;13;6
070;Monteros;90;Tucumán;2023;Dengue;11;De 45 a 65 años;13;9
568;Morón;06;Buenos Aires;2023;Dengue;6;De 10 a 14 años;13;4
007;Burruyacú;90;Tucumán;2023;Dengue;7;De 15 a 19 años;13;10
014;Ancasti;10;Catamarca;2023;Dengue;9;De 25 a 34 años;13;1
